base_pos_m,x0_m,x1_m,input_force_N
0.0011075896580483736,0.0010652195559225292,0.00042284945379668506,0.05367405686573434
0.0011209341117597998,0.001077386196604546,0.0004338382814492922,0.05515421730344315
0.001134278565471226,0.0010895481167138672,0.00044481766795650843,0.05663966264214388
0.0011476230191826522,0.0011017052137936732,0.0004557874084046942,0.05813051370985727
0.0011609674728940784,0.0011138573862332533,0.00046674729957242806,0.05962689020679085
0.0011743119266055045,0.0011260045329402372,0.0004776971392749697,0.06112891059287251
0.0011876563803169308,0.0011381465535612266,0.0004886367268055225,0.06263669212476781
0.001201000834028357,0.0011502833485300937,0.0004995658630318302,0.0641503508472494
0.001214345287739783,0.0011624148192849364,0.00051048435083009,0.06567000163254383
0.0012276897414512094,0.0011745408678665696,0.00052139199428193,0.06719575804858254
0.0012410341951626354,0.001186661397052917,0.0005322885989431984,0.06872773237548861
0.0012543786488740617,0.0011987763104370388,0.000543173972000016,0.07026603560772451
0.001267723102585488,0.001210885512641892,0.0005540479226982959,0.07181077749640129
0.001281067556296914,0.0012229889090760347,0.0005649102618551555,0.07336206646262666
0.0012944120100083403,0.0012350864058486071,0.0005757608016888742,0.0749200095550724
0.0013077564637197663,0.001247177909928497,0.0005865993561372278,0.07648471247796605
0.0013211009174311926,0.0012592633292919327,0.0005974257411526727,0.07805627961774066
0.0013344453711426189,0.0012713425728884315,0.0006082397746342441,0.07963481401851362
0.001347789824854045,0.0012834155503356,0.000619041275817155,0.08122041727801378
0.0013611342785654712,0.0012954821721466643,0.0006298300657278572,0.08281318959876882
0.0013744787322768975,0.0013075423498436639,0.0006406059674104303,0.0844132298080608
0.0013878231859883235,0.0013195959960320535,0.0006513688060757835,0.08602063536807356
0.0014011676396997498,0.0013316430239926412,0.0006621184082855326,0.08763550224200288
0.0014145120934111759,0.0013436833479240455,0.0006728546024369153,0.08925792495360517
0.0014278565471226021,0.0013557168830543509,0.0006835772189860995,0.09088799660998462
0.0014412010008340284,0.0013677435457524003,0.0006942860906707721,0.09252580892608264
0.0014545454545454545,0.001379763253079531,0.0007049810516136078,0.09417145207830553
